"Result","Logistic","SVM","GBM","NeuralNetwork","Xgboost","Adaboost","LightGBM","CatBoost"
0,0.456849797891821,0.299378092862414,0.535410456518819,0.417983819260898,0.499748229980469,0.413473011040336,0.233912731672428,0.622679357811763
0,0.353778021251165,0.174256258473102,0.302545182066671,0.443146705327824,0.500046730041504,0.586526988959664,0.475117376920549,0.621430010427568
0,0.374824790894952,0.250836798185114,0.215863597508681,0.392813245571193,0.499748229980469,0,0.401593079892507,0.622612292980238
0,0.564724690544939,0.470331729100696,0.718504002772024,0.516069309618506,0.500007629394531,0.413473011040336,0.291751065144411,0.624250784385692
0,0.508596927339483,0.311776829771918,0.580607971253505,0.456159111660485,0.500007629394531,0.413473011040336,0.369621153919565,0.621722112815851
0,0.468491326103121,0.303969170147052,0.35471161058217,0.474424014808677,0.500046730041504,0.586526988959664,0.377613893079125,0.621555517062075
0,0.278046954742719,0.267950387388567,0.0574121301617802,0.399869106738439,0.499876618385315,0,0.27996282927664,0.625127566458893
0,0.666026754341424,0.57233829685272,0.642424780544304,0.662082743980557,0.500007629394531,0.413473011040336,0.691660820417497,0.62760381059761
0,0.350284314379358,0.222708857942568,0.185840371650138,0.445614961301094,0.499748229980469,0.413473011040336,0.428334643209623,0.62159662779492
0,0.469824226121297,0.427471003506355,0.496406436464626,0.480005536645477,0.500007629394531,0,0.306175114968726,0.626186004338753
0,0.574484493978849,0.517608641580667,0.335439485071143,0.573804461439129,0.499876618385315,1,0.105876782915694,0.625757792797872
0,0.328579982605512,0.147480572484318,0.150877501942072,0.388366265194247,0.49987918138504,0,0.156920805865648,0.621555517062075
0,0.304026492965415,0.192482339539541,0.168674804977558,0.387843575065788,0.49987918138504,0,0.30547638856183,0.621430010427568
0,0.441023958372909,0.309878016920575,0.267004698248213,0.410511706977923,0.499748229980469,0.413473011040336,0.116274596500385,0.624572188388994
0,0.309005940125817,0.230191570285748,0.45964155531939,0.47507867827626,0.499748229980469,0,0.29824681046146,0.621555517062075
0,0.403379597769716,0.446564751945954,0.161183896914114,0.459145662412338,0.499876618385315,0,0.274517963428745,0.628842068738629
0,0.551037375798686,0.374189364195116,0.714497392394998,0.586291606260368,0.500103563070297,1,0.619592938184652,0.621555517062075
0,0.410687426723038,0.243429192749674,0.403318811497171,0.40404728783739,0.49987918138504,0,0.521424761881871,0.621722112815851
0,0.562269946422579,0.389449982146352,0.401502303828924,0.626366434727225,0.50028470158577,0.586526988959664,0.417155629664415,0.624572188388994
0,0.431087442242169,0.346872450193179,0.222295943519893,0.413672767946579,0.499748229980469,0,0.279086579579307,0.625548355197695
0,0.368248231509868,0.204797781480369,0.273093852041024,0.392089062930366,0.49987918138504,0.413473011040336,0.521536312695071,0.621555517062075
0,0.440504510166676,0.271901558434696,0.301345344890906,0.423043847438081,0.499748229980469,0,0.259651167470175,0.622737645608726
0,0.574201343087655,0.351043876295783,0.668219174584236,0.570305349870571,0.49987918138504,0.413473011040336,0.645560011423057,0.624572188388994
0,0.728591489113604,0.72107577553163,0.795397370131988,0.813260996581563,0.500297844409943,0.586526988959664,0.856950031035542,0.630358946816733
0,0.418125499991859,0.315847439612529,0.189552723136618,0.398512155211294,0.499748229980469,0,0.21633598514241,0.621430010427568
0,0.505214955558238,0.320171630757543,0.666688293902611,0.451714910778231,0.49987918138504,0.413473011040336,0.652490830417981,0.622737645608726
0,0.313202866449019,0.24372688225064,0.724439281122802,0.424370846194621,0.499876618385315,0.413473011040336,0.0795122324617126,0.622045349127892
0,0.520639718474222,0.32821766949468,0.342478774442788,0.532863179266696,0.50028470158577,0.586526988959664,0.257731965782084,0.621430010427568
0,0.56767967519028,0.408949738996183,0.656960894348313,0.527863974054751,0.500273615121841,0.586526988959664,0.829769128138038,0.621555517062075
0,0.392666520011736,0.346288438078442,0.147034683880157,0.421593717005592,0.499876618385315,0.413473011040336,0.146237297412954,0.622003124104971
0,0.43759441076568,0.272198074583823,0.44462056957624,0.405189674087838,0.49987918138504,0.413473011040336,0.549907330593177,0.621555517062075
0,0.263974169873909,0.20381313781039,0.315037113733385,0.385573496149669,0.499748229980469,0,0.116483619225422,0.621430010427568
0,0.464175294616691,0.258062733822941,0.433997054429365,0.475569381371199,0.500046730041504,0.586526988959664,0.470095732170358,0.622804701659585
0,0.528962465092005,0.335735203548098,0.391500486437413,0.528937827452935,0.500273615121841,0.586526988959664,0.298956167139971,0.624572188388994
0,0.474306552782517,0.326288044574421,0.237898767631336,0.453192450969807,0.49987918138504,0,0.508739945163905,0.622612292980238
0,0.339894009417658,0.275738010961548,0.304310157173477,0.388287275955864,0.499748229980469,0,0.470336112462783,0.621554383140128
0,0.441827496087823,0.215279739852201,0.441607262939771,0.421599697296091,0.49987918138504,0,0.15980637498589,0.621722112815851
0,0.416602811455157,0.29398765387412,0.430601385014517,0.49248443869242,0.499975085258484,0.586526988959664,0.48588977392038,0.624447077715351
0,0.529517109555244,0.342036730776289,0.541248069774774,0.568298121847111,0.499975085258484,0.586526988959664,0.618124315564752,0.622737645608726
0,0.714805607966931,0.61008943562838,0.615935749371376,0.758822548241521,0.500402063131332,0.586526988959664,0.681204336072616,0.630358946816733
0,0.654339189156653,0.578426077131819,0.695061304868724,0.558538108634896,0.499932169914246,1,0.252833023119982,0.625757792797872
0,0.538240502438539,0.400583203647133,0.310315827682302,0.502671196055376,0.500007629394531,0,0.42346575612064,0.622904036692806
0,0.437557556746537,0.330802265259471,0.436573329669416,0.399472573856993,0.49987918138504,0,0.640335620469482,0.625382429189513
0,0.647330919801269,0.425177467668842,0.752308376512758,0.726061609210933,0.500273615121841,1,0.742272481795149,0.624572188388994
0,0.336297371266352,0.215550277300465,0.348586118368375,0.388055318114135,0.49987918138504,0,0.324173951861904,0.621430010427568
0,0.580669268206243,0.419867470282463,0.722294154817909,0.565570988679423,0.49987918138504,0.413473011040336,0.678724146474706,0.624572188388994
0,0.320927125188392,0.237570921483299,0.456270315158809,0.386259700536636,0.499748229980469,0.413473011040336,0.280311482981792,0.621430010427568
0,0.504561554768955,0.412902968902459,0.401095385949224,0.4876841291234,0.499876618385315,0.586526988959664,0.405351890753341,0.62318470211672
0,0.39359900936485,0.29449236012829,0.371836010117823,0.405193794432913,0.49987918138504,0,0.698982694550266,0.622804701659585
0,0.388405316883952,0.272320802821991,0.200986414626046,0.397732065632663,0.499748229980469,0,0.261410904482716,0.622612292980238
0,0.401066337948719,0.259510392164598,0.368934443501866,0.399288508171191,0.499748229980469,0.413473011040336,0.571849116194065,0.622737645608726
0,0.630544564224206,0.486609915353149,0.555056485205135,0.673762709392054,0.499876618385315,1,0.608433910238255,0.622928896781519
0,0.53662414986054,0.485703823647689,0.372242469405548,0.491376194179473,0.499876618385315,0.413473011040336,0.415272863422375,0.627184401516321
0,0.561271663199403,0.448579810798611,0.579024114279075,0.527035842587396,0.499876618385315,0.413473011040336,0.694035674064755,0.625055078113966
0,0.477753464874201,0.31792766101239,0.461555947200321,0.482396628100144,0.500046730041504,0.586526988959664,0.390993451782842,0.621430010427568
0,0.453685854179576,0.324643380547627,0.698600239498175,0.422452588771671,0.500007629394531,0.413473011040336,0.506964340571941,0.622170775793486
0,0.345292300942978,0.1820837575602,0.27737200982921,0.38887353308068,0.49987918138504,0,0.524254835624099,0.621555517062075
0,0.374996928484848,0.318114303492131,0.215740242713348,0.416877074294151,0.499876618385315,0,0.186732892206041,0.625055078113966
0,0.489755343984079,0.336590596032161,0.273074403469408,0.421869600314438,0.49987918138504,0,0.420358216389883,0.621555517062075
0,0.391364589578928,0.300237051290871,0.324727912133188,0.397050594987868,0.499876618385315,0,0.295494256042413,0.623185834115227
0,0.55687120397234,0.39778213083302,0.640760742464489,0.58897853122976,0.499748229980469,0.413473011040336,0.811818194214478,0.624738257927733
0,0.340620228689407,0.191323317429034,0.351965431027484,0.388952615962046,0.499748229980469,1,0.469082672751191,0.621555517062075
0,0.403517315618879,0.283862438302464,0.188992625662419,0.41581310812385,0.499748229980469,0.413473011040336,0.312010264619703,0.622778705861248
0,0.384380014945838,0.269201501721653,0.321107350764915,0.390011613325872,0.499748229980469,0.413473011040336,0.299804250186964,0.621430010427568
0,0.479223364502464,0.360250438793739,0.295091261793449,0.440041945437707,0.499748229980469,0,0.443290410845747,0.621555517062075
0,0.425969593844799,0.248409395799053,0.330408867099134,0.396415504571667,0.500046730041504,0.586526988959664,0.509656271571717,0.622737645608726
0,0.368625182356435,0.209798400964169,0.167318983429252,0.392482634942577,0.49987918138504,0,0.361014841943107,0.621722112815851
0,0.462568010690018,0.287450952648338,0.547388366307705,0.435620860717242,0.499748229980469,0.413473011040336,0.393859604770688,0.622737645608726
0,0.502208462658495,0.337581348024148,0.182225890066762,0.524398545551371,0.499748229980469,0.586526988959664,0.177482348520679,0.624572188388994
0,0.448477646250279,0.342110881323328,0.353000429904658,0.40962279047911,0.499876618385315,0,0.306051265549617,0.621720979089278
0,0.541187402636717,0.41687282242535,0.37653667287494,0.472705058843827,0.49987918138504,0.413473011040336,0.283124824244577,0.622736513078894
0,0.393456253154361,0.212991667085164,0.662795112074636,0.447477508604723,0.499975085258484,1,0.256040434726849,0.622737645608726
0,0.614120689540565,0.60730714922941,0.553451478096062,0.592987862802223,0.500297844409943,0.413473011040336,0.285395769852481,0.630204814049775
0,0.716542077750829,0.552331746043945,0.61984997236632,0.791511737285159,0.500402063131332,0.586526988959664,0.471854768765147,0.625252586482812
0,0.517371138505637,0.526779969837271,0.414272180508224,0.542342403482191,0.499876618385315,0,0.230048180186626,0.628842068738629
0,0.424475636059193,0.230347490658321,0.331033342276617,0.418084669915737,0.499748229980469,0.413473011040336,0.221159951257336,0.622904036692806
0,0.440743734866524,0.28632760566907,0.505943445795436,0.404374725228123,0.49987918138504,0,0.408404926530314,0.622612292980238
0,0.54466616787619,0.301954916998966,0.296384633780464,0.516411818674861,0.500273615121841,1,0.319330711191659,0.621555517062075
0,0.589229933337934,0.481689138574045,0.517356471660054,0.59773075389406,0.500175178050995,1,0.546393489528048,0.622003124104971
0,0.424402501076665,0.303384063140101,0.15304752276293,0.4034949548087,0.49987918138504,0,0.584013511167177,0.622737645608726
0,0.526072416174248,0.441912092079138,0.321961164622845,0.511806353319554,0.499876618385315,1,0.460627517791201,0.625757792797872
0,0.522376668134221,0.438207852404092,0.326700396930034,0.444280991271756,0.500007629394531,0,0.378100697680813,0.623309979646507
0,0.525301409695203,0.49896143250815,0.294773284115324,0.508776690570949,0.499876618385315,0,0.402497840093996,0.627970129702805
0,0.486299428166166,0.376626946699245,0.523385770425232,0.489220766853095,0.499876618385315,0.413473011040336,0.790307903108591,0.625252586482812
0,0.422890668730219,0.278272218845088,0.611204703743103,0.398424451746552,0.49987918138504,0.413473011040336,0.473725987083172,0.622737645608726
0,0.487173773382227,0.306003561553591,0.660287729794699,0.437802538930171,0.49987918138504,0.413473011040336,0.675806142864112,0.624572188388994
0,0.472500389584791,0.272476162890095,0.359281722748723,0.431148373354764,0.49987918138504,0,0.346868738061801,0.624572188388994
0,0.361708683378484,0.291730516223049,0.230582366615279,0.391907723808427,0.499876618385315,0,0.364793723935164,0.622612292980238
0,0.681775619351104,0.463024743446069,0.50173909052945,0.763338815129745,0.500273615121841,1,0.188682389632458,0.622737645608726
0,0.452747769794745,0.393024585435319,0.148973825363161,0.423758717359342,0.499876618385315,0,0.211153750921579,0.622128556271002
0,0.374635962149612,0.24603805159174,0.173729453426731,0.390492374478449,0.499748229980469,0,0.404454365017633,0.621430010427568
0,0.472804685986861,0.308299874085423,0.358322837405086,0.429352042655535,0.49987918138504,0,0.307332631909413,0.621555517062075
0,0.484549159351536,0.235188336027185,0.725884357007266,0.515415288787741,0.500273615121841,0.586526988959664,0.867806448659208,0.624738257927733
0,0.713092456129143,0.604061780020659,0.79868050082121,0.776499070327232,0.500402063131332,1,0.875318902147919,0.628996435122237
0,0.578704049235987,0.446042503156574,0.304723535419419,0.51129739914481,0.49987918138504,0.413473011040336,0.300279921248094,0.622737645608726
0,0.607671058494382,0.491380766198863,0.623872391260141,0.615444276491924,0.500007629394531,0.413473011040336,0.738367480370474,0.625418535554611
0,0.364515536063132,0.325978710541962,0.291898134387426,0.397151002987991,0.499876618385315,0.413473011040336,0.0697347205059676,0.622003124104971
0,0.495194016986215,0.359422455997787,0.481426876484551,0.480333494172208,0.499876618385315,0,0.313006970128111,0.624572188388994
0,0.577339684826617,0.394056965510352,0.454467469113317,0.547625944191661,0.500273615121841,0.586526988959664,0.186651507762339,0.624572188388994
0,0.34729521610562,0.294042561889939,0.37724079343635,0.393313395105043,0.499876618385315,0.586526988959664,0.639557977923974,0.62318470211672
0,0.499312365414368,0.401614714073776,0.365484927360222,0.437145679175664,0.499748229980469,0.413473011040336,0.330659983066038,0.62457105804626
0,0.510839764431764,0.40234632831446,0.396865452871925,0.462547984043145,0.500007629394531,0,0.431530370270407,0.623543275057284
0,0.472923661078126,0.332306339616159,0.275570317004755,0.448703180089522,0.499748229980469,0,0.156303971326423,0.624738257927733
0,0.475046552885311,0.33818970731216,0.315093634570153,0.416919908917126,0.500007629394531,0.413473011040336,0.415518668946957,0.621430010427568
0,0.510685401869588,0.40189970782643,0.530844794301193,0.502737138906098,0.500402063131332,0.586526988959664,0.326259786514766,0.621554383140128
0,0.541855259624865,0.408576985059101,0.6771853602053,0.502773943375302,0.500007629394531,0.413473011040336,0.703630458072516,0.623352147084067
0,0.408738451001951,0.249728241263454,0.246753591176506,0.402299406022158,0.499748229980469,0,0.215224997455329,0.621430010427568
0,0.537825635063655,0.34482879865607,0.370900966048124,0.521995674866123,0.49987918138504,0,0.35575193624544,0.621555517062075
0,0.368445121683927,0.238520910297776,0.391584301015395,0.387809089318973,0.49987918138504,0,0.383243832307119,0.621555517062075
0,0.585181916511938,0.417000467595875,0.465703499148708,0.633314842454027,0.499748229980469,0.413473011040336,0.668634606388815,0.624738257927733
0,0.316444341854999,0.215614794853213,0.402848593205703,0.386339168648212,0.49987918138504,0,0.272353470458089,0.621430010427568
0,0.517009960573403,0.498068452424103,0.487199515417505,0.429217557196737,0.500007629394531,0.413473011040336,0.206805548237567,0.626843846540133
0,0.553813114485881,0.340898403300727,0.486181674776771,0.582946292133032,0.500273615121841,1,0.386148174362948,0.621722112815851
0,0.579073738494776,0.562246880202799,0.56013645201504,0.534115320872574,0.500465363264084,0.586526988959664,0.798712610621393,0.624125631063081
0,0.526976912001136,0.355149208760856,0.209615947707032,0.486251366832688,0.49987918138504,0.586526988959664,0.511027967786017,0.621555517062075
0,0.501233858645002,0.366395616438688,0.299753172539831,0.509896816048288,0.499876618385315,0.586526988959664,0.451577322823478,0.622612292980238
0,0.613887120022606,0.433371015474764,0.855101370666879,0.631570090406091,0.500402063131332,1,0.751997753814157,0.622737645608726
0,0.371541223819416,0.223316817071061,0.29106446303115,0.391336822497755,0.499748229980469,0,0.667634073271314,0.622737645608726
0,0.459486753559459,0.345465912396078,0.132030852696119,0.414735704084723,0.499876618385315,0,0.295923350625171,0.622003124104971
0,0.41810380733658,0.408767336645851,0.372788155822395,0.490852780544335,0.499876618385315,0,0.249201761141327,0.6274492079727
0,0.716968601633865,0.696657893312966,0.697121173024918,0.759640740142347,0.500007629394531,0,0.199849851304766,0.630204814049775
0,0.322114551128704,0.20267914031186,0.15361036642292,0.386832227798771,0.49987918138504,0,0.123716910852402,0.621555517062075
0,0.385715210912999,0.244365343869727,0.579186121146992,0.399739029508464,0.49987918138504,0,0.673249960957548,0.621722112815851
0,0.398949161920341,0.235879788944387,0.500324884802474,0.40058977192225,0.49987918138504,0.413473011040336,0.239399683614948,0.621555517062075
0,0.600406291401549,0.540776076895387,0.56642780192161,0.591847134071687,0.500273615121841,0.586526988959664,0.792418701483267,0.624672848713827
0,0.299491744608276,0.162202829553519,0.319821712863712,0.386323387632579,0.499748229980469,0,0.228899442347911,0.621555517062075
0,0.576263845033163,0.475296963915273,0.359900749299072,0.574166573815733,0.500007629394531,0,0.708515311511332,0.625252586482812
0,0.299223733130982,0.223381284131355,0.291599743506403,0.387205427102277,0.49987918138504,0,0.0906399227284505,0.621430010427568
0,0.462053287651667,0.349102874121658,0.239770641063168,0.424148621644859,0.499748229980469,0,0.28294640337934,0.622612292980238
0,0.436686574826685,0.353594875946547,0.185867808589202,0.393645731730023,0.49987918138504,0,0.335961217283055,0.622679357811763
0,0.756796403054373,0.771189415002128,0.718942708442402,0.757681317769316,0.500568866729736,1,0.224891688493248,0.630358946816733
0,0.565776398734605,0.391953245949919,0.610590036686088,0.591721800785627,0.499975085258484,1,0.132634702269693,0.625507415135327
0,0.610586186903531,0.453246914704951,0.515431024962163,0.691740788820219,0.500103563070297,1,0.546623057872492,0.624447077715351
0,0.543915650786845,0.421883905925645,0.558414711396029,0.52913220031018,0.500273615121841,0.586526988959664,0.613690871548001,0.622928896781519
0,0.494855291817347,0.391008717954297,0.564948435630545,0.444772100371568,0.499876618385315,0.413473011040336,0.7031657006686,0.625251456959482
0,0.435079091155891,0.226226330997736,0.150419104427241,0.460756739510579,0.49987918138504,0.413473011040336,0.20006336523457,0.621555517062075
0,0.44902113004281,0.313543922041829,0.0880516811095164,0.441198156311907,0.500007629394531,0,0.223653694674428,0.624286789968545
0,0.634658383876055,0.563581043454026,0.68085894821111,0.634741986338327,0.500007629394531,0.413473011040336,0.849107792400008,0.630204814049775
0,0.368415674716185,0.263827457947202,0.34398832611107,0.397637377658687,0.49987918138504,0,0.125782524360504,0.621555517062075
0,0.434643907280491,0.321047988499428,0.421333719423231,0.419603572583691,0.499876618385315,0,0.460810395545782,0.622737645608726
0,0.465259441258889,0.300697441831748,0.508608124697314,0.431646705306116,0.49987918138504,0,0.288334892542629,0.624572188388994
0,0.527917019740084,0.380574777454452,0.343319221617296,0.4843044794757,0.500007629394531,0.413473011040336,0.337972081094272,0.622904036692806
0,0.476170984040745,0.410520591437507,0.326416152456862,0.404505690402171,0.49987918138504,0.413473011040336,0.415938509476132,0.622803569209125
0,0.481176481118088,0.373590099029308,0.359219028669165,0.442790872887357,0.500007629394531,0,0.186214159698252,0.622295053057885
0,0.397418536999578,0.238062829213148,0.113867412135468,0.401769626429164,0.499748229980469,0.413473011040336,0.233681683232025,0.621430010427568
0,0.454500922432985,0.28984520277445,0.304346546590432,0.41190352778766,0.49987918138504,0,0.381551506725339,0.621555517062075
0,0.540992687439618,0.368783862911324,0.249150262778569,0.48407637919583,0.49987918138504,0.413473011040336,0.32191250156214,0.621555517062075
0,0.495286792268143,0.3991735202122,0.22192374157061,0.47851441972817,0.499975085258484,0.586526988959664,0.621897772061678,0.621679873643831
0,0.494938233544201,0.325327913930451,0.536016790790532,0.44556668254684,0.500007629394531,0.413473011040336,0.11683117744785,0.62159662779492
0,0.537209352845652,0.435897308441656,0.685877925236935,0.511531743516756,0.500007629394531,0,0.452809688919559,0.62554238749538
0,0.406548306487825,0.268568406302261,0.137606833713256,0.40748160415893,0.499748229980469,0.413473011040336,0.149272357781468,0.622778705861248
0,0.486803780735832,0.466480749096563,0.16659447276845,0.425418755799485,0.499876618385315,0,0.123797177509315,0.626843846540133
0,0.410570332618407,0.234365925193787,0.167583027665002,0.399969577058158,0.49987918138504,0,0.641157760244954,0.621555517062075
0,0.415441515649747,0.290255303895546,0.100613009537898,0.401125638221621,0.49987918138504,0,0.0808515570803521,0.622737645608726
0,0.388333356083146,0.27941538101868,0.189746436689828,0.392470664650835,0.499748229980469,0,0.359472365267504,0.621555517062075
0,0.556790252145207,0.469769230729614,0.38759346442415,0.471395187073577,0.500007629394531,0,0.378100697680813,0.624369801635604
0,0.400196818354978,0.361300959971095,0.168879539086584,0.448738671133165,0.499748229980469,0,0.260897670792355,0.621679873643831
0,0.781082488761711,0.728844303361774,0.494090300910855,0.788279630549089,0.500402063131332,1,0.812031151235093,0.628842068738629
0,0.470625929506892,0.328491631818342,0.365072270456259,0.427848019110088,0.499748229980469,0.413473011040336,0.104868048586835,0.622737645608726
0,0.570430897421888,0.440407728311255,0.809054687950565,0.522883637619033,0.49987918138504,0.413473011040336,0.592147256208224,0.624447077715351
0,0.510595743479996,0.411789363334484,0.250893616736296,0.424713895076476,0.49987918138504,0,0.408675294078237,0.624088355539594
0,0.386277598498685,0.36567538917968,0.429165945123723,0.477639575453016,0.499876618385315,0.413473011040336,0.309370588601397,0.623251726779254
0,0.342714004907361,0.208640463850039,0.314646496566786,0.393289924000205,0.499748229980469,0,0.193124402058124,0.62159662779492
0,0.473501616068106,0.269326539608049,0.419251901706883,0.500936785265437,0.500046730041504,0.586526988959664,0.684931798537016,0.622737645608726
0,0.459333154463794,0.315506336749216,0.65684020209544,0.464290236642771,0.499748229980469,0,0.562453980471416,0.624447077715351
